href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2087,arabic92,male,"[u'baghdad,', u'iraq']","arabic
(acm)","[u'dutch', u'']","[u'36,', u'male', u'']",10.0,academic,[u'usa'],2.0,  36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2112,arabic93,female,"[u'baghdad,', u'iraq']","arabic
(acm)",[u'none'],"[u'27,', u'female', u'']",10.0,academic,[u'usa'],4.8,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2114,arabic94,female,"[u'arab', u'emirates']","arabic
(afb)",[u'none'],"[u'24,', u'female', u'']",9.0,academic,[u'usa'],9.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2143,arabic95,female,"[u'city,', u'kuwait']","arabic
(afb)",[u'none'],"[u'31,', u'female', u'']",10.0,academic,[u'usa'],1.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2153,arabic96,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'21,', u'male', u'']",7.0,academic,[u'usa'],2.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2154,arabic97,female,"[u'arab', u'emirates']","arabic
(afb)",[u'none'],"[u'19,', u'female', u'']",4.0,academic,[u''],0.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2155,arabic98,female,"[u'arab', u'emirates']","arabic
(afb)",[u'none'],"[u'19,', u'female', u'']",4.0,academic,[u''],0.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2157,arabic99,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'25,', u'female', u'']",16.0,academic,[u'usa'],2.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2159,arabic100,female,"[u'beirut,', u'lebanon']","arabic
(apc)","[u'french', u'german', u'']","[u'40,', u'female', u'']",10.0,academic,[u'usa'],20.0,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2160,arabic101,male,"[u'doha,', u'qatar']","arabic
(afb)",[u'none'],"[u'21,', u'male', u'']",10.0,academic,[u'usa'],2.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2161,arabic102,male,"[u'saudi', u'arabia']","arabic
(ajp)","[u'french', u'']","[u'22,', u'male', u'']",3.0,academic,[u'usa'],5.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2196,arabic103,male,"[u'baghdad,', u'iraq']","arabic
(acm)",[u'none'],"[u'29,', u'male', u'']",10.0,academic,[u'usa'],3.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2200,arabic104,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'31,', u'female', u'']",6.0,academic,[u'usa'],4.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2201,arabic105,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'23,', u'female', u'']",12.0,academic,[u''],0.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2202,arabic106,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'28,', u'male', u'']",12.0,academic,[u'uk'],2.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2203,arabic107,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'28,', u'male', u'']",12.0,academic,[u'australia'],2.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2204,arabic108,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'30,', u'female', u'']",10.0,academic,[u''],0.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2205,arabic109,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'19,', u'female', u'']",10.0,academic,[u''],0.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2216,arabic110,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'27,', u'male', u'']",7.0,academic,[u'uk'],7.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2217,arabic111,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'20,', u'female', u'']",5.0,academic,[u'usa'],3.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2218,arabic112,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'19,', u'female', u'']",3.0,academic,[u'usa'],2.5,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2219,arabic113,female,"[u'saudi', u'arabia']","arabic
(ars)","[u'spanish', u'']","[u'20,', u'female', u'']",1.0,naturalistic,[u'usa'],4.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2220,arabic114,female,"[u'amman,', u'jordan']","arabic
(acm)",[u'none'],"[u'23,', u'female', u'']",4.0,academic,"[u'uk,', u'usa']",5.5,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2222,arabic115,female,"[u'damascus,', u'syria']","arabic
(apc)","[u'hindi', u'']","[u'41,', u'female', u'']",19.0,academic,[u'usa'],22.0,  41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2243,arabic116,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'30,', u'female', u'']",13.0,academic,[u'usa'],4.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2253,arabic117,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'40,', u'male', u'']",37.0,academic,[u'usa'],3.0,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2254,arabic118,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'40,', u'male', u'']",13.0,academic,"[u'australia,', u'usa']",3.0,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2256,arabic119,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'29,', u'male', u'']",13.0,academic,"[u'uk,', u'usa']",17.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2257,arabic120,male,"[u'saudi', u'arabia']","arabic
(ars)","[u'amharic', u'tagalog', u'tigrigna', u'']","[u'31,', u'male', u'']",13.0,academic,[u'usa'],3.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2258,arabic121,male,"[u'saudi', u'arabia']","arabic
(ajp)",[u'none'],"[u'28,', u'male', u'']",5.0,academic,[u'usa'],3.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2268,arabic122,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'31,', u'male', u'']",28.0,academic,[u'usa'],6.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2304,arabic123,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'26,', u'male', u'']",12.0,academic,[u'usa'],0.3,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2310,arabic124,male,"[u'geulmim,', u'morocco']","arabic
(ary)","[u'french', u'tachelhit', u'']","[u'42,', u'male', u'']",17.0,academic,[u'usa'],18.0,  42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2311,arabic125,male,"[u'beersheba,', u'israel']","arabic
(ajp)","[u'hebrew', u'italian', u'']","[u'69,', u'male', u'']",12.0,academic,[u'usa'],12.0,  69
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2312,arabic126,male,"[u'beersheba,', u'israel']","arabic
(ajp)","[u'hebrew', u'']","[u'51,', u'male', u'']",10.0,academic,[u'usa'],24.0,  51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2313,arabic127,female,"[u'tarshiha-maalot,', u'israel']","arabic
(ajp)","[u'hebrew', u'']","[u'51,', u'female', u'']",14.0,academic,[u'usa'],24.0,  51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2321,arabic128,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'40,', u'male', u'']",13.0,academic,[u'usa'],1.3,  40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2331,arabic129,male,"[u'ramallah,', u'palestine']","arabic
(ajp)",[u'none'],"[u'48,', u'male', u'']",11.0,academic,[u'usa'],20.0,  48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2344,arabic130,male,"[u'saudi', u'arabia']","arabic
(ars)","[u'spanish', u'']","[u'31,', u'male', u'']",12.0,academic,[u'usa'],4.5,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2345,arabic131,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'20,', u'male', u'']",17.0,academic,[u'usa'],4.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2387,arabic132,female,"[u'cairo,', u'egypt']","arabic
(arz)","[u'spanish', u'']","[u'29,', u'female', u'']",19.0,naturalistic,[u'usa'],11.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2399,arabic133,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'24,', u'female', u'']",12.0,academic,[u''],0.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2407,arabic134,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'29,', u'female', u'']",13.0,academic,[u'usa'],0.1,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2410,arabic135,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'34,', u'female', u'']",12.0,academic,[u'usa'],1.0,  34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2411,arabic136,female,"[u'wales,', u'uk']","arabic
(ars)",[u'none'],"[u'19,', u'female', u'']",14.0,naturalistic,[u'usa'],5.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2425,arabic137,male,"[u'arab', u'emirates']","arabic
(afb)",[u'none'],"[u'20,', u'male', u'']",7.0,academic,[u'usa'],0.7,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2426,arabic138,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'25,', u'male', u'']",12.0,academic,[u'usa'],0.2,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2427,arabic139,male,"[u'khartoum,', u'sudan']","arabic
(apd)",[u'none'],"[u'28,', u'male', u'']",5.0,academic,[u'usa'],23.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2433,arabic140,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'26,', u'female', u'']",6.0,academic,[u'usa'],2.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2437,arabic141,male,"[u'cairo,', u'egypt']","arabic
(arz)","[u'spanish', u'']","[u'35,', u'male', u'']",12.0,academic,[u'australia'],12.0,  35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2452,arabic142,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'25,', u'male', u'']",13.0,academic,"[u'canada,', u'uk,', u'usa']",0.5,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2470,arabic143,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'20,', u'female', u'']",12.0,academic,[u'usa'],1.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2479,arabic144,male,"[u'laayoune,', u'morocco']","arabic
(ary)","[u'french', u'']","[u'32,', u'male', u'']",29.0,academic,[u'usa'],3.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2488,arabic145,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'22,', u'female', u'']",9.0,academic,[u'usa'],5.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2508,arabic146,male,"[u'amman,', u'jordan']","arabic
(ajp)",[u'none'],"[u'27,', u'male', u'']",17.0,academic,[u'usa'],9.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2544,arabic147,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'56,', u'female', u'']",16.0,academic,[u''],0.0,  56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2550,arabic148,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'18,', u'female', u'']",12.0,academic,[u''],0.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2584,arabic149,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'26,', u'female', u'']",12.0,academic,[u'usa'],0.5,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2592,arabic150,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'25,', u'female', u'']",12.0,academic,[u'usa'],2.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2598,arabic151,female,"[u'saudi', u'arabia']","arabic
(ars)","[u'french', u'']","[u'25,', u'female', u'']",5.0,academic,[u'usa'],3.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2607,arabic152,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'28,', u'female', u'']",7.0,naturalistic,[u'usa'],10.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2676,arabic153,male,"[u'city,', u'kuwait']","arabic
(afb)",[u'none'],"[u'20,', u'male', u'']",5.0,academic,"[u'usa,', u'uk']",3.1,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2693,arabic154,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'64,', u'male', u'']",12.0,academic,[u'usa'],3.5,  64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2720,arabic155,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'28,', u'male', u'']",15.0,academic,"[u'usa,', u'canada']",1.5,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2730,arabic156,female,"[u'cairo,', u'egypt']","arabic
(arz)",[u'none'],"[u'18,', u'female', u'']",6.0,academic,[u'usa'],3.5,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2734,arabic157,female,"[u'sanaa,', u'yemen']","arabic
(ayn)",[u'none'],"[u'38,', u'female', u'']",6.0,academic,[u'usa'],2.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2741,arabic158,male,"[u'jakarta,', u'indonesia']","arabic
(acw)","[u'indonesian', u'']","[u'22,', u'male', u'']",8.0,academic,[u'usa'],5.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2742,arabic159,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'19,', u'male', u'']",14.0,naturalistic,[u'usa'],1.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2743,arabic160,female,"[u'amman,', u'jordan']","arabic
(ajp)","[u'french', u'']","[u'26,', u'female', u'']",3.0,academic,[u'usa'],5.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2749,arabic161,female,"[u'minya,', u'egypt']","arabic
(arz)","[u'german', u'french', u'']","[u'38,', u'female', u'']",12.0,academic,[u'usa'],10.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2750,arabic162,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'50,', u'male', u'']",12.0,academic,[u'usa'],8.0,  50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2752,arabic163,female,"[u'bouznika,', u'morocco']","arabic
(ary)","[u'french', u'']","[u'27,', u'female', u'']",14.0,academic,[u'usa'],3.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2765,arabic164,female,"[u'sale,', u'morocco']","arabic
(ary)","[u'french', u'']","[u'30,', u'female', u'']",15.0,academic,[u'usa'],2.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2771,arabic165,female,"[u'beirut,', u'lebanon']","arabic
(apc)","[u'french', u'']","[u'62,', u'female', u'']",12.0,academic,[u'usa'],20.0,  62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2780,arabic166,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'18,', u'male', u'']",17.0,academic,[u'usa'],1.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2788,arabic167,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'24,', u'male', u'']",19.0,academic,[u'usa'],0.5,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2794,arabic168,female,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'42,', u'female', u'']",21.0,academic,[u'usa'],11.0,  42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2809,arabic169,female,"[u'tripoli,', u'libya']","arabic
(ayl)","[u'french', u'swedish', u'']","[u'21,', u'female', u'']",11.0,naturalistic,[u'usa'],2.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2811,arabic170,female,"[u'virginia,', u'usa']","arabic
(acw)",[u'none'],"[u'19,', u'female', u'']",6.0,naturalistic,[u'usa'],9.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2832,arabic171,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'22,', u'male', u'']",18.0,academic,[u'usa'],5.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2842,arabic172,male,"[u'alabama,', u'usa']","arabic
(acw)",[u'none'],"[u'39,', u'male', u'']",13.0,academic,[u'usa'],6.0,  39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2858,arabic173,female,"[u'tyre,', u'lebanon']","arabic
(apc)",[u'none'],"[u'43,', u'female', u'']",19.0,naturalistic,[u'usa'],23.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2864,arabic174,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'23,', u'female', u'']",8.0,academic,[u'usa'],0.9,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2868,arabic175,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'30,', u'male', u'']",20.0,academic,[u'usa'],8.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2873,arabic176,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'19,', u'male', u'']",6.0,naturalistic,[u'usa'],0.1,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2889,arabic177,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'26,', u'male', u'']",12.0,academic,[u'usa'],0.5,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2899,arabic178,male,"[u'saudi', u'arabia']","arabic
(acw)",[u'none'],"[u'57,', u'male', u'']",18.0,academic,[u'usa'],1.0,  57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2900,arabic179,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'26,', u'male', u'']",13.0,academic,[u'usa'],8.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2901,arabic180,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'18,', u'male', u'']",12.0,academic,[u'usa'],1.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2902,arabic181,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'19,', u'male', u'']",12.0,academic,[u'usa'],0.2,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2903,arabic182,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'32,', u'female', u'']",12.0,academic,[u'usa'],0.6,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2904,arabic183,female,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'27,', u'female', u'']",17.0,academic,[u'usa'],6.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2905,arabic184,male,"[u'saudi', u'arabia']","arabic
(ars)",[u'none'],"[u'21,', u'male', u'']",12.0,academic,[u'usa'],7.0,  21
